,id,game,link,Primary Genre,Store Genres,Publisher,Developer,Detected Technologies,Store Asset Modification Time,review_percentage,players right now,24-hour peak,all-time peak,all-time date
313,313,Superfighters Deluxe,/app/855860/,Action (1),"Action (1), Indie (23)",MythoLogic Interactive,MythoLogic Interactive,Engine.XNA,29 October 2022 – 13:24:49 UTC (6 months ago) (1667049889),89.0,39,53,146,2018-12-01T21:00:05+00:00
314,314,AREA 4643,/app/948100/,Action (1),"Action (1), Indie (23)",Diehardtales Games,DeathMofuMofu,Engine.Unity,9 November 2018 – 14:19:33 UTC (5 years ago) (1541773173),98.0,0,1,60,2018-12-21T14:40:04+00:00
315,315,My Big Sister,/app/733300/,Adventure (25),"Adventure (25), Indie (23)",GrabTheGames,Stranga,Engine.AdventureGameStudio,16 November 2018 – 11:05:10 UTC (5 years ago) (1542366310),92.0,2,3,177,2022-10-18T03:50:04+00:00
316,316,Minit,/app/609490/,Indie (23),"Adventure (25), Indie (23)",Devolver Digital,JW,Engine.GameMaker,16 September 2019 – 01:53:57 UTC (4 years ago) (1568598837),89.0,4,5,251,2018-04-03T20:40:06+00:00
317,317,"Kid,napper: Gosh, I'm Kidnapped by a Pupil",/app/862690/,Free to Play (37),"Adventure (25), Casual (4), Free to Play (37), Indie (23)",Catnip,Catnip,"Engine.RenPy, SDK.SDL",17 September 2020 – 05:26:00 UTC (3 years ago) (1600320360),89.0,1,5,409,2021-08-16T04:40:04+00:00
318,318,MEANDERS,/app/734920/,Action (1),"Action (1), Adventure (25), Casual (4), Indie (23)",ATOMIC BREATH,ATOMIC BREATH,"Engine.Unreal, SDK.NVIDIA_APEX, SDK.NVIDIA_Ansel, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.Vorbis",17 September 2019 – 18:29:01 UTC (4 years ago) (1568744941),93.0,0,1,32,2018-10-11T20:00:17+00:00
319,319,Skelly Selest,/app/685400/,Action (1),"Action (1), Indie (23)",caiys,caiys,Engine.GameMaker,12 October 2019 – 14:54:58 UTC (4 years ago) (1570892098),94.0,1,1,15,2018-06-14T16:20:18+00:00
320,320,tiny & Tall: Gleipnir Part One,/app/431280/,Adventure (25),"Adventure (25), Indie (23)",Plug In Digital,tT Studios,"SDK.OpenAL, SDK.SDL",17 September 2019 – 09:50:53 UTC (4 years ago) (1568713853),95.0,1,6,52,2018-09-04T20:40:12+00:00
321,321,12 Labours of Hercules VIII: How I Met Megara,/app/938310/,Adventure (25),"Adventure (25), Strategy (2)",Jetdogs Studios,Jetdogs Studios,SDK.OpenAL,26 November 2018 – 14:30:42 UTC (5 years ago) (1543242642),96.0,7,9,25,2019-01-02T17:10:05+00:00
322,322,Treasure Hunter Claire,/app/828070/,RPG (3),"Adventure (25), Indie (23), RPG (3)",Kagura Games,Acerola,Engine.WolfRPGEditor,23 March 2023 – 02:45:46 UTC (28 days ago) (1679539546),89.0,10,15,702,2018-07-22T15:40:05+00:00
323,323,Summer Memory of Bell,/app/871570/,Indie (23),"Adventure (25), Casual (4), Indie (23)",忆夏之铃制作组,忆夏之铃制作组,Engine.RenPy,27 August 2020 – 19:42:07 UTC (3 years ago) (1598557327),95.0,1,1,18,2022-04-21T21:40:10+00:00
324,324,Long Gone Days,/app/510540/,RPG (3),"Indie (23), RPG (3), Early Access (70)",BURA,BURA,Engine.Unity,12 June 2020 – 22:31:00 UTC (3 years ago) (1592001060),93.0,1,2,44,2018-03-28T21:10:17+00:00
325,325,Tactical Monsters Rumble Arena,/app/705220/,Adventure (25),"Adventure (25), Free to Play (37), Indie (23), RPG (3), Strategy (2)",Camex Games,Camex Games,Engine.Unity,8 July 2019 – 04:11:01 UTC (4 years ago) (1562559061),88.0,62,81,"1,283",2018-02-18T14:40:04+00:00
326,326,Ninjin: Clash of Carrots,/app/809870/,Action (1),"Action (1), Adventure (25), Indie (23), RPG (3)",Modus Games,Pocket Trap,Engine.Unity,21 November 2019 – 17:10:26 UTC (4 years ago) (1574356226),93.0,3,3,21,2019-12-10T22:20:05+00:00
327,327,Atelier Meruru ~The Apprentice of Arland~ DX,/app/936190/,RPG (3),RPG (3),"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,5 December 2018 – 02:17:50 UTC (4 years ago) (1543976270),94.0,11,27,66,2019-11-24T13:10:04+00:00
328,328,My So-called Future Girlfriend,/app/976420/,Simulation (28),"Casual (4), Indie (23), Simulation (28)","TALESSHOP Co., Ltd.","TALESSHOP Co., Ltd.",Engine.Adobe_AIR,24 May 2021 – 07:03:49 UTC (2 years ago) (1621839829),94.0,1,1,20,2021-07-24T16:30:10+00:00
329,329,The Sand Man,/app/741250/,Adventure (25),"Adventure (25), Casual (4), Indie (23)",PLAYISM,Uri Games,Engine.WolfRPGEditor,1 November 2022 – 03:38:14 UTC (6 months ago) (1667273894),95.0,1,5,13,2018-02-04T18:30:23+00:00
330,330,KOEWOTAYORINI SP / 声之寄托SP,/app/777200/,Adventure (25),"Adventure (25), Indie (23), RPG (3)",Pujia8 Studio,あみそ組,"Engine.RPGMaker, SDK.Greenworks, SDK.NWJS, SDK.NodeJS",15 March 2018 – 02:51:15 UTC (5 years ago) (1521082275),94.0,1,2,58,2018-02-14T13:50:10+00:00
331,331,Merry Glade,/app/838390/,Indie (23),"Adventure (25), Casual (4), Indie (23)",Anatoliy Loginovskikh,Anatoliy Loginovskikh,,22 April 2018 – 15:36:18 UTC (5 years ago) (1524411378),94.0,0,0,10,2018-06-26T11:50:21+00:00
332,332,Grisaia Phantom Trigger Vol.5,/app/871280/,Adventure (25),"Adventure (25), Casual (4)",Frontwing USA,Frontwing,"Engine.KiriKiri, SDK.Vorbis",15 April 2021 – 03:55:52 UTC (2 years ago) (1618458952),96.0,0,1,108,2018-07-27T15:10:08+00:00
333,333,Cypher,/app/746710/,Indie (23),Indie (23),Matthew Brown,Matthew Brown,Engine.Unity,1 November 2022 – 13:52:41 UTC (6 months ago) (1667310761),91.0,2,6,172,2018-02-23T18:30:07+00:00
334,334,Virtual Virtual Reality,/app/889480/,Adventure (25),"Adventure (25), Indie (23)",Tender Claws,Tender Claws,"Engine.Unity, SDK.OculusXRPlugin, SDK.OpenVR",28 October 2022 – 21:56:40 UTC (6 months ago) (1666994200),92.0,0,3,49,2018-09-09T21:30:13+00:00
335,335,SnowNight,/app/965860/,Indie (23),"Adventure (25), Casual (4), Indie (23)",Hollowings,Hollowings,"Engine.KiriKiri, SDK.Vorbis",31 October 2022 – 03:43:12 UTC (6 months ago) (1667187792),93.0,0,0,38,2018-12-15T12:00:06+00:00
336,336,The Rose of Segunda,/app/858050/,Indie (23),"Indie (23), Simulation (28)",Blackcross & Taylor,Blackcross &amp; Taylor,"Engine.RenPy, SDK.SDL",11 August 2021 – 11:41:15 UTC (2 years ago) (1628682075),100.0,1,2,9,2018-05-31T20:50:23+00:00
337,337,Wreckfest,/app/228380/,Racing (9),"Action (1), Indie (23), Racing (9), Simulation (28), Sports (18)",THQ Nordic,Bugbear,"SDK.EpicOnlineServices, SDK.Qt, SDK.XAudio2",13 August 2022 – 05:19:27 UTC (8 months ago) (1660367967),87.0,783,"1,059","3,865",2020-05-17T19:50:03+00:00
338,338,The Chronicles of Quiver Dick,/app/846880/,RPG (3),"Adventure (25), Indie (23), RPG (3)",Crankage Games,Crankage Games,"Engine.RPGMaker, SDK.NWJS, SDK.NodeJS",12 August 2022 – 17:30:22 UTC (8 months ago) (1660325422),95.0,0,1,8,2018-07-10T03:30:22+00:00
339,339,Old School Musical,/app/398030/,Adventure (25),"Action (1), Adventure (25), Indie (23)",Dear Villagers,La Moutarde,"Engine.Unity, SDK.SteamworksNET",29 June 2022 – 15:15:03 UTC (10 months ago) (1656515703),91.0,1,7,92,2018-09-19T13:20:10+00:00
340,340,東周列萌志 Philosophic Love,/app/528060/,Free to Play (37),"Casual (4), Free to Play (37), Indie (23)","IWPLAY WORLD INTERACTIVE ENTERTAINMENT TECHNOLOGY CO., LTD.","IWPLAY WORLD INTERACTIVE ENTERTAINMENT TECHNOLOGY CO., LTD.",,18 February 2020 – 07:23:32 UTC (3 years ago) (1582010612),91.0,1,4,208,2018-08-18T15:10:07+00:00
341,341,Sagebrush,/app/864100/,Adventure (25),"Adventure (25), Indie (23)",Redact Games,Redact Games,Engine.Unity,5 August 2019 – 18:58:38 UTC (4 years ago) (1565031518),95.0,0,1,5,2018-10-21T14:20:27+00:00
342,342,Pillars of Eternity II: Deadfire,/app/560130/,RPG (3),RPG (3),Versus Evil,Obsidian Entertainment,"Engine.Unity, SDK.Discord, SDK.Wwise",27 April 2022 – 02:12:39 UTC (12 months ago) (1651025559),87.0,702,851,"22,724",2018-05-13T19:00:04+00:00
343,343,Kara no Shojo,/app/965810/,Adventure (25),Adventure (25),MangaGamer,Innocent Grey,"Engine.KiriKiri, SDK.Vorbis",18 September 2019 – 20:15:40 UTC (4 years ago) (1568837740),92.0,1,3,25,2018-10-25T14:40:14+00:00
344,344,Red Matter,/app/966680/,Adventure (25),"Adventure (25), Indie (23)",Vertical Robot,Vertical Robot,"Engine.Unreal, SDK.NVIDIA_APEX, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.OculusXRPlugin, SDK.OpenVR, SDK.Vorbis",3 March 2023 – 18:31:27 UTC (2 months ago) (1677868287),90.0,0,3,35,2022-02-20T19:00:09+00:00
345,345,Damned Daniel,/app/932500/,Indie (23),"Adventure (25), Indie (23), RPG (3)",Red Mouse Games,Red Mouse Games,"Engine.RPGMaker, SDK.NWJS, SDK.NodeJS",30 October 2022 – 14:55:07 UTC (6 months ago) (1667141707),97.0,0,0,6,2018-11-30T18:30:08+00:00
346,346,BYTEPATH,/app/760330/,Action (1),"Action (1), Casual (4), Indie (23), RPG (3)",a327ex,a327ex,"Engine.Love2D, SDK.OpenAL, SDK.SDL",28 October 2019 – 23:36:31 UTC (4 years ago) (1572305791),93.0,0,1,87,2018-02-24T21:40:09+00:00
347,347,Thief Simulator,/app/704850/,Simulation (28),"Action (1), Adventure (25), Indie (23), Simulation (28)",PlayWay S.A.,Noble Muffins,Engine.Unity,6 April 2023 – 13:09:16 UTC (13 days ago) (1680786556),87.0,"1,138","1,268","5,974",2023-04-10T14:20:05+00:00
348,348,SEQUENCE STORM,/app/630640/,Action (1),"Action (1), Indie (23), Racing (9)","SPECIAL MAGIC GAMES, LLC","SPECIAL MAGIC GAMES, LLC",SDK.cURL,18 January 2021 – 17:28:42 UTC (2 years ago) (1610990922),95.0,0,4,16,2021-01-16T15:30:13+00:00
349,349,Saint Slaughter X Days,/app/846670/,Indie (23),"Adventure (25), Casual (4), Indie (23), RPG (3)",YAMAYURI GAMES,Hollowings,"Engine.KiriKiri, SDK.Adobe_Flash, SDK.Vorbis",31 October 2022 – 03:42:28 UTC (6 months ago) (1667187748),94.0,0,0,40,2018-07-31T12:40:12+00:00
350,350,"Football, Tactics & Glory",/app/375530/,Sports (18),"Indie (23), Simulation (28), Sports (18), Strategy (2)",Creoteam,Creoteam,,12 August 2022 – 10:48:50 UTC (8 months ago) (1660301330),88.0,89,97,"1,020",2021-11-14T16:05:04+00:00
351,351,Lucy Got Problems,/app/879510/,Adventure (25),Adventure (25),Nupu Neko Dev,Nupu Neko Dev,"Engine.RenPy, SDK.SDL",6 November 2021 – 10:35:08 UTC (2 years ago) (1636194908),90.0,2,6,97,2021-01-07T18:40:05+00:00
352,352,Leaflet Love Story,/app/895220/,Indie (23),"Adventure (25), Casual (4), Indie (23), RPG (3)",PeriScope Game,G+工程团,"Engine.KiriKiri, SDK.Vorbis",31 October 2019 – 01:10:19 UTC (4 years ago) (1572484219),91.0,0,1,60,2018-08-20T14:40:11+00:00
353,353,Heroes of Hammerwatch,/app/677120/,Action (1),"Action (1), Indie (23), RPG (3)",Crackshell,Crackshell,"SDK.FMOD, SDK.SDL, SDK.SteamworksNET",25 March 2019 – 09:39:44 UTC (4 years ago) (1553506784),88.0,302,362,"2,662",2020-05-03T20:15:04+00:00
354,354,Sector Six,/app/465020/,RPG (3),"Action (1), Indie (23), RPG (3)",Small Moons,Small Moons,"Engine.GameMaker, SDK.cURL",18 November 2022 – 16:16:18 UTC (5 months ago) (1668788178),94.0,1,1,77,2018-12-03T21:30:05+00:00
355,355,Octogeddon,/app/525620/,Action (1),"Action (1), Casual (4), Indie (23), Strategy (2)",All Yes Good,All Yes Good,,24 November 2022 – 02:26:17 UTC (5 months ago) (1669256777),91.0,26,28,156,2018-02-17T17:10:08+00:00
356,356,Gravity Bone,/app/974090/,Indie (23),"Adventure (25), Indie (23)",Blendo Games,Blendo Games,"Engine.idTech2_5, Engine.idTech3",4 November 2019 – 15:48:07 UTC (4 years ago) (1572882487),93.0,0,1,9,2018-11-09T14:00:22+00:00
357,357,UBERMOSH:SANTICIDE,/app/898450/,Indie (23),"Action (1), Indie (23)",Walter Machado,Walter Machado,Engine.GameMaker,17 September 2019 – 00:26:46 UTC (4 years ago) (1568680006),94.0,0,1,18,2018-07-27T17:40:17+00:00
358,358,雨鸦 - You are my sanctuary,/app/938810/,Free to Play (37),"Free to Play (37), Indie (23), RPG (3)",迷糊的安安,迷糊的安安,Engine.RPGMaker,6 September 2018 – 19:09:48 UTC (5 years ago) (1536260988),94.0,0,2,13,2020-04-04T06:10:06+00:00
359,359,Super Dangerous Dungeons,/app/856540/,Indie (23),"Action (1), Adventure (25), Indie (23)",Adventure Islands,Adventure Islands,Engine.Lime_OR_OpenFL,28 October 2022 – 18:58:52 UTC (6 months ago) (1666983532),98.0,0,1,7,2018-07-03T16:20:29+00:00
360,360,Viki Spotter: Space Mission,/app/848280/,Casual (4),"Casual (4), Indie (23)",For Kids,For Kids,Engine.Unity,18 October 2022 – 11:29:09 UTC (6 months ago) (1666092549),96.0,0,1,23,2018-05-11T19:50:15+00:00
361,361,A Piece of Wish upon the Stars,/app/899190/,Indie (23),"Adventure (25), Indie (23), Simulation (28)",Lingtan Studio,Lingtan Studio,Engine.Unity,27 January 2019 – 12:44:04 UTC (4 years ago) (1548593044),95.0,0,1,27,2018-11-05T13:50:14+00:00
362,362,Lingering Fragrance,/app/880400/,Indie (23),"Adventure (25), Casual (4), Indie (23)",BLESTWORKS,BLESTWORKS,"Engine.KiriKiri, SDK.Vorbis",9 October 2019 – 10:16:59 UTC (4 years ago) (1570616219),91.0,2,2,95,2018-08-15T13:30:08+00:00
363,363,Cardinal Cross,/app/815450/,Casual (4),"Casual (4), Indie (23)",Larkylabs Limited,Larkylabs Limited,"Engine.RenPy, SDK.SDL",6 March 2018 – 09:26:32 UTC (5 years ago) (1520328392),94.0,1,1,65,2018-03-21T21:00:10+00:00
364,364,Woodways,/app/818760/,Indie (23),"Casual (4), Indie (23)",Sen Games,Sen Games,Engine.Unity,1 April 2018 – 13:30:07 UTC (5 years ago) (1522589407),97.0,0,1,7,2019-07-25T19:10:06+00:00
365,365,Monster Hunter: World,/app/582010/,Action (1),Action (1),"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","SDK.AMD_GPU_Services, SDK.NVIDIA_DLSS",18 June 2021 – 01:04:49 UTC (2 years ago) (1623978289),86.0,"12,362","34,688","334,684",2018-08-12T14:20:04+00:00
366,366,Return.,/app/906390/,Indie (23),"Action (1), Casual (4), Free to Play (37), Indie (23)",PsychoFlux Entertainment,,,2 October 2019 – 16:11:28 UTC (4 years ago) (1570032688),90.0,0,1,40,2019-05-26T22:20:05+00:00
367,367,Who Am I: The Tale of Dorothy,/app/821790/,Indie (23),"Adventure (25), Indie (23), Simulation (28)",Onaemo Studio,Onaemo Studio,Engine.Unity,16 April 2018 – 08:17:40 UTC (5 years ago) (1523866660),92.0,0,1,78,2018-07-05T13:50:10+00:00
368,368,Bio Inc. Redemption,/app/612470/,Simulation (28),"Indie (23), Simulation (28), Strategy (2)",DryGin Studios,DryGin Studios,Engine.Unity,8 March 2018 – 12:47:05 UTC (5 years ago) (1520513225),89.0,16,28,340,2018-03-12T22:10:06+00:00
369,369,Dungeon Warfare 2,/app/698540/,Strategy (2),"Indie (23), Strategy (2)",Valsar,Valsar,Engine.Unity,17 January 2020 – 10:14:31 UTC (3 years ago) (1579256071),90.0,14,28,684,2018-07-08T12:40:05+00:00
370,370,Shotgun Legend,/app/597230/,RPG (3),"Action (1), Indie (23), RPG (3)",Wastebasket Games,Jonathan Tindell,Engine.GameMaker,29 October 2022 – 01:54:03 UTC (6 months ago) (1667008443),90.0,17,223,"1,976",2023-04-05T14:20:04+00:00
371,371,Rapid Tap,/app/746920/,Casual (4),"Casual (4), Free to Play (37), Indie (23)",Wolfborg Games,Wolfborg Games,"Engine.Unity, SDK.Photon",29 December 2019 – 21:59:26 UTC (3 years ago) (1577656766),92.0,0,0,25,2018-01-26T01:10:12+00:00
372,372,VR Furballs - Demolition,/app/704470/,Casual (4),"Casual (4), Indie (23)",Gamily Studios,Gamily Studios,"Engine.Unreal, SDK.Intel_OID, SDK.NVIDIA_APEX, SDK.NVIDIA_GeForce_Now, SDK.NVIDIA_Nsight_Aftermath, SDK.NVIDIA_PhysX, SDK.OculusXRPlugin, SDK.OpenVR, SDK.OpenXR, SDK.Vorbis, SDK.XAudio2",18 October 2021 – 16:13:02 UTC (2 years ago) (1634573582),95.0,0,2,8,2018-11-11T16:00:25+00:00
373,373,Music Racer,/app/893030/,Racing (9),"Action (1), Casual (4), Indie (23), Racing (9)",AbstractArt,AbstractArt,"Engine.Unity, SDK.BASS, SDK.FMOD",27 January 2020 – 20:48:04 UTC (3 years ago) (1580158084),88.0,3,7,"18,509",2019-09-13T15:05:03+00:00
374,374,Jurassic World Evolution,/app/648350/,Simulation (28),"Simulation (28), Strategy (2)",Frontier Developments,Frontier Developments,"SDK.NVIDIA_Ansel, SDK.NVIDIA_Nsight_Aftermath",2 November 2022 – 11:58:32 UTC (6 months ago) (1667390312),86.0,495,518,"60,296",2018-06-12T19:30:04+00:00
375,375,Project Hospital,/app/868360/,Simulation (28),"Indie (23), Simulation (28), Strategy (2)",Oxymoron Games,Oxymoron Games,Engine.Unity,31 October 2022 – 14:19:31 UTC (6 months ago) (1667225971),87.0,355,375,"2,673",2018-11-04T17:00:05+00:00
376,376,"So, uh... a spaceship crashed in my yard.",/app/899610/,Adventure (25),"Adventure (25), Free to Play (37), Indie (23)",Archive Entertainment,Archive Entertainment,Engine.RPGMaker,12 October 2019 – 10:00:14 UTC (4 years ago) (1570874414),93.0,0,1,117,2019-05-25T17:50:04+00:00
377,377,Overclocked,/app/745560/,Action (1),"Action (1), Free to Play (37), Indie (23)",Magnesium Ninja,Magnesium Ninja,Engine.GameMaker,3 October 2018 – 01:12:41 UTC (5 years ago) (1538529161),92.0,0,1,488,2018-10-17T13:40:08+00:00
378,378,Sable's Grimoire,/app/717850/,Indie (23),"Casual (4), Indie (23), Simulation (28)",Zetsubou,Zetsubou,Engine.RenPy,26 March 2022 – 04:19:11 UTC (13 months ago) (1648268351),95.0,0,4,38,2021-08-23T20:30:10+00:00
379,379,YumeCore,/app/771240/,Action (1),Action (1),takayakata,takayakata,,2 July 2018 – 14:54:38 UTC (5 years ago) (1530543278),94.0,0,1,49,2021-02-11T15:30:07+00:00
380,380,Tesla vs Lovecraft,/app/636100/,Action (1),"Action (1), Indie (23), RPG (3)",10tons Ltd,10tons Ltd,,28 October 2022 – 21:48:07 UTC (6 months ago) (1666993687),90.0,7,17,241,2018-01-27T16:50:07+00:00
381,381,Beholder 2,/app/761620/,Adventure (25),"Adventure (25), Indie (23), Simulation (28), Strategy (2)",Alawar Premium,Warm Lamp Games,Engine.Unity,23 June 2022 – 04:21:48 UTC (10 months ago) (1655958108),87.0,63,86,"1,981",2018-12-06T15:00:04+00:00
382,382,Putin VS ISIS,/app/805820/,Action (1),"Action (1), Casual (4), Indie (23)",Ghost_RUS Games,Nikita &quot;Ghost_RUS&quot;,,11 February 2018 – 16:04:01 UTC (5 years ago) (1518365041),92.0,1,1,5,2018-06-08T08:50:21+00:00
383,383,Pivot XL,/app/843440/,Action (1),"Action (1), Casual (4), Indie (23)",Adamvision Studios,Adamvision Studios,Engine.Unity,8 December 2021 – 06:11:31 UTC (17 months ago) (1638943891),95.0,0,1,8,2018-05-14T18:50:21+00:00
384,384,Iris.Fall,/app/907470/,Indie (23),"Adventure (25), Casual (4), Indie (23)",NEXT Studios,NEXT Studios,"Engine.Unity, SDK.Wwise",28 July 2020 – 02:41:25 UTC (3 years ago) (1595904085),88.0,2,6,172,2019-02-23T13:00:06+00:00
385,385,DAMNOSAUR,/app/974950/,Action (1),"Action (1), Casual (4), Free to Play (37), Indie (23)",Evlanic Entertainment,Evlanic Entertainment,Engine.Unity,30 October 2019 – 03:23:59 UTC (4 years ago) (1572405839),92.0,0,1,65,2020-05-25T14:50:06+00:00
386,386,This Is Not A Jumping Game,/app/745890/,Indie (23),"Action (1), Adventure (25), Casual (4), Indie (23)",Heero,Heero,"SDK.NWJS, SDK.NodeJS",15 March 2019 – 04:34:57 UTC (4 years ago) (1552624497),95.0,0,0,12,2018-03-03T08:40:19+00:00
387,387,Ouroboros,/app/822830/,Sexual Content (71),"Action (1), Adventure (25), Indie (23), RPG (3)",Sierra Lee,Sierra Lee,"Engine.RPGMaker, SDK.NWJS",1 November 2022 – 03:51:59 UTC (6 months ago) (1667274719),95.0,0,3,77,2022-03-22T16:30:06+00:00
388,388,Istanbul: Digital Edition,/app/943410/,Strategy (2),"Casual (4), Indie (23), Strategy (2)",Acram Digital,Acram Digital,"Engine.Unity, SDK.Photon",28 July 2022 – 13:17:31 UTC (9 months ago) (1659014251),93.0,0,6,50,2020-12-29T20:30:07+00:00
389,389,Rifter,/app/625740/,Action (1),"Action (1), Indie (23)",IMakeGames,IMakeGames,SDK.JVM,31 July 2018 – 21:39:35 UTC (5 years ago) (1533073175),96.0,0,0,37,2018-07-13T01:10:11+00:00
390,390,MUSYNX,/app/952040/,Indie (23),"Indie (23), Simulation (28)",Zodiac Interactive,I-Inferno,"Engine.Unity, SDK.CRIWARE",31 May 2021 – 09:05:02 UTC (2 years ago) (1622451902),88.0,41,138,458,2018-12-05T14:20:03+00:00
391,391,Ys VIII: Lacrimosa of Dana,/app/579180/,RPG (3),"Action (1), RPG (3)","NIS America, Inc.",Nihon Falcom,SDK.Vorbis,15 November 2022 – 00:07:54 UTC (5 months ago) (1668470874),88.0,62,96,540,2020-09-13T14:30:04+00:00
392,392,Spiral Clicker,/app/950860/,Indie (23),"Indie (23), Early Access (70)",Changer,Changer,Engine.Lime_OR_OpenFL,20 October 2019 – 02:15:47 UTC (4 years ago) (1571537747),89.0,24,44,545,2019-05-24T16:00:04+00:00
393,393,Bonds,/app/955400/,Casual (4),"Casual (4), Indie (23), Simulation (28)",DID Games,DID Games,"Engine.RPGMaker, SDK.NWJS, SDK.NodeJS",15 November 2021 – 15:44:05 UTC (17 months ago) (1636991045),96.0,0,2,11,2018-11-03T08:00:19+00:00
394,394,Rocket Boots Mania,/app/942200/,Action (1),"Action (1), Adventure (25), Casual (4), Indie (23), Racing (9), Early Access (70)",Contra Concept,Contra Concept,"Engine.Unity, SDK.UnityBurst, SDK.Wwise",27 October 2020 – 20:04:40 UTC (3 years ago) (1603829080),100.0,0,1,7,2018-11-29T18:20:06+00:00
395,395,Dead Dungeon,/app/751640/,Indie (23),"Action (1), Adventure (25), Indie (23)",Roenko Games,Roenko Games,"Engine.Unity, SDK.cURL",30 July 2022 – 07:45:51 UTC (9 months ago) (1659167151),93.0,1,2,12,2018-11-12T18:50:21+00:00
396,396,The MISSING: J.J. Macfield and the Island of Memories,/app/842910/,Action (1),"Action (1), Adventure (25), Indie (23)",Arc System Works,White Owls Inc.,Engine.Unity,19 December 2022 – 07:00:03 UTC (4 months ago) (1671433203),89.0,1,3,84,2018-12-27T13:20:04+00:00
397,397,Monster Garden,/app/719660/,Indie (23),"Adventure (25), Casual (4), Indie (23), RPG (3), Simulation (28)",Self,Zack Wood,"Engine.RPGMaker, SDK.Greenworks, SDK.NWJS, SDK.NodeJS",18 August 2019 – 08:41:33 UTC (4 years ago) (1566117693),97.0,0,0,2,2018-02-08T18:21:16+00:00
398,398,Go Morse Go! Arcade Edition,/app/797570/,Indie (23),"Indie (23), Sports (18)",Impostor Cat Games,Impostor Cat Games,Engine.Lime_OR_OpenFL,18 February 2018 – 18:17:17 UTC (5 years ago) (1518977837),100.0,0,1,6,2020-12-18T08:30:29+00:00
399,399,POLYBIUS,/app/906120/,Action (1),Action (1),Llamasoft Ltd.,Llamasoft Ltd.,SDK.OpenVR,3 August 2018 – 16:42:21 UTC (5 years ago) (1533314541),93.0,1,2,12,2018-12-21T20:40:06+00:00
